alg_name,ins,ins_set,mean,median,min,fr,nr
ecdf-multi-2,railway-transport-we,MSE23-uw,,,,0.0,10
ecdf-multi-2,optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_6,MSE23-uw,34.2,36.0,23,1.0,10
ecdf-multi-2,pseudoBoolean-normalized-par32-5.opb.msat,MSE23-uw,,,,0.0,10
ecdf-multi-2,judgment-aggregation-ja-maxham-preflib-00049-00000157,MSE23-uw,52.4,52.0,52,1.0,10
ecdf-multi-2,xai-mindset2-postoperative-patient-data,MSE23-uw,86.8,87.0,82,1.0,10
ecdf-multi-2,min-fill-MinFill_R0_mulsol.i.3,MSE23-uw,373.9,375.0,319,1.0,10
ecdf-multi-2,xai-mindset2-bnn-last-layer-f10,MSE23-uw,,,,0.0,10
ecdf-multi-2,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,110.0,116.0,24,1.0,10
ecdf-multi-2,planning-bnn-navigation_5x5_9,MSE23-uw,,,,0.0,10
ecdf-multi-2,optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,6.5,6.5,5,1.0,10
ecdf-multi-2,planning-bnn-sysadmin_5_3,MSE23-uw,,,,0.0,10
ecdf-multi-2,xai-mindset2-cleve,MSE23-uw,244.3,244.0,238,1.0,10
ecdf-multi-2,gen-hyper-tw-GenHyperTW_par8-1-c,MSE23-uw,14.3,14.5,11,1.0,10
ecdf-multi-2,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,126.3,126.0,125,1.0,10
ecdf-multi-2,program-disambiguation-Q45_YESNO_1,MSE23-uw,,,,0.0,10
ecdf-multi-2,optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,189.0,189.0,189,1.0,10
ecdf-multi-2,inconsistency-measurement-im-hit-A-1-grd_1790_4_8.tgf.pl,MSE23-uw,318.8,319.0,316,1.0,10
ecdf-multi-2,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,60.2,61.5,56,1.0,10
ecdf-multi-2,min-fill-MinFill_R3_miles1000,MSE23-uw,,,,0.0,10
ecdf-multi-2,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
ecdf-multi-2,inconsistency-measurement-im-forgetting-T-2-grd_4383_1_10.tgf.pl,MSE23-uw,849.1,848.5,845,1.0,10
ecdf-multi-2,judgment-aggregation-ja-maxham-preflib-00049-00000512,MSE23-uw,57.3,57.0,56,1.0,10
ecdf-multi-2,decision-tree-car-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,163.0,153.0,152,1.0,10
ecdf-multi-2,gen-hyper-tw-GenHyperTW_dubois29,MSE23-uw,6.3,6.0,6,1.0,10
ecdf-multi-2,inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl,MSE23-uw,526.8,527.0,524,1.0,10
ecdf-multi-2,scheduling-cnf_10,MSE23-uw,123.8,126.0,115,1.0,10
ecdf-multi-2,inconsistency-measurement-im-hit-A-2-grd_1948_5_1.tgf.pl,MSE23-uw,351.2,351.0,349,1.0,10
ecdf-multi-2,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,130.0,120.0,48,1.0,10
ecdf-multi-2,scheduling-cnf_12,MSE23-uw,114.2,114.5,106,1.0,10
ecdf-multi-2,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
ecdf-multi-2,setcover-sts-data.243,MSE23-uw,198.0,198.0,198,1.0,10
ecdf-multi-2,aes-mul_8_9,MSE23-uw,49.2,49.0,46,1.0,10
ecdf-multi-2,optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,74.5,74.0,70,1.0,10
ecdf-multi-2,decision-tree-breast-cancer-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,35.2,36.0,32,1.0,10
ecdf-multi-2,inconsistency-measurement-im-sum-B-3-stb_696_368.tgf.pl,MSE23-uw,111.0,111.0,110,1.0,10
ecdf-1,mbd-b14_C-mbd14-0277,MSE23-uw,57.2,57.0,54,1.0,10
ecdf-1,ramsey-ram_k4_n20.ra0,MSE23-uw,24.0,24.0,24,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000253,MSE23-uw,49.6,50.0,48,1.0,10
ecdf-1,decision-tree-breast-cancer-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,33.3,33.0,30,1.0,10
ecdf-1,logic-synthesis-normalized-test4.pi.opb.msat,MSE23-uw,119.2,119.5,117,1.0,10
ecdf-1,min-fill-MinFill_R0_queen8_12,MSE23-uw,2541.8,2540.5,2523,1.0,10
ecdf-1,treewidth-computation-TWComp_eil51.tsp_N51,MSE23-uw,13.1,13.0,12,1.0,10
ecdf-1,railway-transport-pesp_18Min,MSE23-uw,379.2,378.0,360,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-A-2-WS_300_16_70_30.tgf.pl,MSE23-uw,57.6,58.0,55,1.0,10
ecdf-1,inconsistency-measurement-im-sum-B-3-stb_339_393.tgf.pl,MSE23-uw,80.1,80.5,77,1.0,10
ecdf-1,scheduling-cnf_small,MSE23-uw,42.2,42.5,38,1.0,10
ecdf-1,optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_2,MSE23-uw,87.0,87.0,87,1.0,10
ecdf-1,planning-bnn-cellda_x_10,MSE23-uw,,,,0.0,10
ecdf-1,setcover-sts-data.135,MSE23-uw,103.0,103.0,103,1.0,10
ecdf-1,min-fill-MinFill_R1_games120,MSE23-uw,2226.6,2220.5,2109,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-B-2-stb_625_161.tgf.pl,MSE23-uw,126.3,126.5,122,1.0,10
ecdf-1,planning-bnn-navigation_5x5_8,MSE23-uw,,,,0.0,10
ecdf-1,railway-transport-pesp_5min,MSE23-uw,85.3,85.0,81,1.0,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00049-00000405,MSE23-uw,278.0,278.0,278,1.0,10
ecdf-1,inconsistency-measurement-im-hit-B-3-stb_390_450.tgf.pl,MSE23-uw,48.0,48.0,47,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_b01,MSE23-uw,10.8,11.0,9,1.0,10
ecdf-1,min-fill-MinFill_R0_myciel5,MSE23-uw,197.1,197.0,196,1.0,10
ecdf-1,reversi-rev66-26,MSE23-uw,,,,0.0,10
ecdf-1,planning-bnn-sysadmin_5_4,MSE23-uw,,,,0.0,10
ecdf-1,inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl,MSE23-uw,55.7,56.0,54,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000540,MSE23-uw,52.8,53.0,52,1.0,10
ecdf-1,atcoss-atcoss_mesat_15,MSE23-uw,,,,0.0,10
ecdf-1,reversi-rev66-16,MSE23-uw,,,,0.0,10
ecdf-1,fault-diagnosis-s38584_nan_explicit_9_0,MSE23-uw,222.2,222.0,219,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_s208,MSE23-uw,33.6,34.0,24,1.0,10
ecdf-1,aes-mul_8_13,MSE23-uw,64.4,64.0,63,1.0,10
ecdf-1,planning-bnn-sysadmin_4_3,MSE23-uw,,,,0.0,10
ecdf-1,decision-tree-australian-credit-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,72.9,73.0,72,1.0,10
ecdf-1,xai-mindset2-bupa,MSE23-uw,325.77777777777777,326.0,311,0.9,10
ecdf-1,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,63.4,64.0,55,1.0,10
ecdf-1,atcoss-atcoss_mesat_02,MSE23-uw,,,,0.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000338,MSE23-uw,55.2,55.0,54,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000333,MSE23-uw,56.3,56.5,54,1.0,10
ecdf-1,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_3,MSE23-uw,76.8,70.0,62,1.0,10
ecdf-1,planning-bnn-cellda_y_9,MSE23-uw,,,,0.0,10
ecdf-1,min-fill-MinFill_R3_miles750,MSE23-uw,1915.1,1858.5,1464,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000316,MSE23-uw,53.2,53.0,53,1.0,10
ecdf-1,treewidth-computation-TWComp_1dj7_N73,MSE23-uw,32.4,32.0,32,1.0,10
ecdf-1,optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_9,MSE23-uw,31.0,31.0,29,1.0,10
ecdf-1,fault-diagnosis-s38584_nan_explicit_10_0,MSE23-uw,222.7,222.5,221,1.0,10
ecdf-1,xai-mindset2-heart-h,MSE23-uw,213.1,214.0,204,1.0,10
ecdf-1,inconsistency-measurement-im-sum-A-2-grd_1948_5_1.tgf.pl,MSE23-uw,372.5,372.0,371,1.0,10
ecdf-1,min-fill-MinFill_R0_mulsol.i.1,MSE23-uw,247.7,243.0,223,1.0,10
ecdf-1,program-disambiguation-Q55_YESNO_1,MSE23-uw,,,,0.0,10
ecdf-1,treewidth-computation-TWComp_1c75_N69,MSE23-uw,38.5,38.5,37,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000293,MSE23-uw,45.7,46.0,44,1.0,10
ecdf-1,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,208.1,216.5,182,1.0,10
ecdf-1,planning-bnn-navigation_5x5_10,MSE23-uw,,,,0.0,10
ecdf-1,SeanSafarpour-rsdecoder1_blackbox_KESblock-problem.dimacs_30.filtered,MSE23-uw,48.4,48.0,41,1.0,10
ecdf-1,inconsistency-measurement-im-hit-B-1-grd_3018_3_7.tgf.pl,MSE23-uw,593.3,593.0,591,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-B-3-WS_300_16_90_30.tgf.pl,MSE23-uw,66.0,66.0,65,1.0,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00043-00000180,MSE23-uw,307.1,307.0,307,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_uf20-01,MSE23-uw,7.0,7.0,7,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_aim-50-1_6-yes1-3,MSE23-uw,19.3,19.0,18,1.0,10
ecdf-1,ramsey-ram_k3_n17.ra0,MSE23-uw,50.0,50.0,50,1.0,10
ecdf-1,setcover-sts-data.729,MSE23-uw,617.0,617.0,617,1.0,10
ecdf-1,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,339.9,368.5,183,1.0,10
ecdf-1,optic-gen_cvc-add7to3_9999,MSE23-uw,202.2,202.0,201,1.0,10
ecdf-1,tpr-b18-s_PathRelaxation_Set_FS_8,MSE23-uw,,,,0.0,10
ecdf-1,optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_6,MSE23-uw,158.6,158.5,147,1.0,10
ecdf-1,optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_8,MSE23-uw,180.2,181.0,170,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000517,MSE23-uw,60.4,60.0,60,1.0,10
ecdf-1,optimizing-BDDs-lymph-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,6.7,7.0,6,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_dubois28,MSE23-uw,11.2,11.0,10,1.0,10
ecdf-1,inconsistency-measurement-im-contension-A-2-grd_3908_2_1.tgf.pl,MSE23-uw,706.6,707.5,697,1.0,10
ecdf-1,decision-tree-mushroom-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,749.0,749.0,749,0.7,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00049-00000135,MSE23-uw,246.0,246.0,246,1.0,10
ecdf-1,decision-tree-car-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,152.1,152.0,152,1.0,10
ecdf-1,atcoss-atcoss_sugar_15,MSE23-uw,,,,0.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_2bitcomp_5,MSE23-uw,43.9,44.0,43,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000492,MSE23-uw,52.1,52.0,51,1.0,10
ecdf-1,extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_1_10_1,MSE23-uw,12.6,13.0,12,1.0,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00051-00000008,MSE23-uw,341.2,341.0,341,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000071,MSE23-uw,55.9,56.0,54,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-T-2-stb_339_81.tgf.pl,MSE23-uw,73.9,73.5,71,1.0,10
ecdf-1,optic-gen_mult_4_5_991,MSE23-uw,134.4,134.5,133,1.0,10
ecdf-1,inconsistency-measurement-im-contension-B-3-stb_696_368.tgf.pl,MSE23-uw,76.4,76.0,76,1.0,10
ecdf-1,aes-mul_8_14,MSE23-uw,62.3,62.0,61,1.0,10
ecdf-1,optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_8,MSE23-uw,5.5,6.0,4,1.0,10
ecdf-1,program-disambiguation-Q42_OPTIONS_1,MSE23-uw,,,,0.0,10
ecdf-1,pseudoBoolean-normalized-par32-3.opb.msat,MSE23-uw,,,,0.0,10
ecdf-1,inconsistency-measurement-im-hit-A-1-grd_2065_1_8.tgf.pl,MSE23-uw,319.6,319.5,317,1.0,10
ecdf-1,reversi-rev66-28,MSE23-uw,,,,0.0,10
ecdf-1,MaxSATQueriesinInterpretableClassifiers-wdbc_train_9_CNF_5_1,MSE23-uw,21.0,21.0,21,1.0,10
ecdf-1,optimizing-BDDs-breast-cancer-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,22.0,22.0,20,1.0,10
ecdf-1,min-fill-MinFill_R0_myciel7,MSE23-uw,3914.0,3867.0,3691,1.0,10
ecdf-1,bcp-SU3__simp-genos.haps.9,MSE23-uw,107.5,107.5,107,1.0,10
ecdf-1,decision-tree-hypothyroid-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,57.5,58.0,53,1.0,10
ecdf-1,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,45.6,46.0,43,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000444,MSE23-uw,57.0,57.0,56,1.0,10
ecdf-1,aes-mul_8_11,MSE23-uw,65.3,65.0,64,1.0,10
ecdf-1,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,46.0,46.0,43,1.0,10
ecdf-1,ramsey-ram_k3_n11.ra0,MSE23-uw,7.0,7.0,7,1.0,10
ecdf-1,atcoss-atcoss_sugar_05,MSE23-uw,,,,0.0,10
ecdf-1,ramsey-ram_k4_n18.ra0,MSE23-uw,9.0,9.0,9,1.0,10
ecdf-1,decision-tree-anneal-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,118.3,120.0,110,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000295,MSE23-uw,56.0,56.0,55,1.0,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00051-00000011,MSE23-uw,503.9,504.0,503,1.0,10
ecdf-1,planning-bnn-navigation_4x4_7,MSE23-uw,,,,0.0,10
ecdf-1,optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,104.2,98.0,90,1.0,10
ecdf-1,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,386.7,372.0,338,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-A-2-grd_3908_2_1.tgf.pl,MSE23-uw,754.1,755.0,750,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_flat30-99,MSE23-uw,41.5,42.0,38,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_aim-50-1_6-no-3,MSE23-uw,19.1,19.0,18,1.0,10
ecdf-1,setcover-sts-data.405,MSE23-uw,337.0,337.0,336,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000390,MSE23-uw,57.1,57.0,56,1.0,10
ecdf-1,railway-transport-d4,MSE23-uw,4369.0,4362.5,4222,1.0,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00049-00000468,MSE23-uw,269.0,269.0,269,1.0,10
ecdf-1,treewidth-computation-TWComp_queen7_7_N49,MSE23-uw,37.9,38.0,37,1.0,10
ecdf-1,min-fill-MinFill_R0_mulsol.i.2,MSE23-uw,382.8,377.0,354,1.0,10
ecdf-1,optimizing-BDDs-heart-cleveland-un-wcnf_incomplete_improved_1_2019_9,MSE23-uw,25.4,26.5,20,1.0,10
ecdf-1,judgment-aggregation-ja-slater-preflib-00049-00000451,MSE23-uw,507.3,507.5,506,1.0,10
ecdf-1,decision-tree-lymph-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,20.1,20.0,18,1.0,10
ecdf-1,xai-mindset2-shuttleM,MSE23-uw,,,,0.0,10
ecdf-1,ramsey-ram_k3_n15.ra0,MSE23-uw,30.0,30.0,30,1.0,10
ecdf-1,reversi-rev66-32,MSE23-uw,,,,0.0,10
ecdf-1,inconsistency-measurement-im-sum-B-2-stb_330_291.tgf.pl,MSE23-uw,53.8,53.5,52,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000486,MSE23-uw,59.2,59.0,58,1.0,10
ecdf-1,aes-mul_8_3,MSE23-uw,37.7,38.0,37,1.0,10
ecdf-1,xai-mindset2-soybean,MSE23-uw,,,,0.0,10
ecdf-1,planning-bnn-cellda_x_12,MSE23-uw,,,,0.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000260,MSE23-uw,55.0,55.0,53,1.0,10
ecdf-1,inconsistency-measurement-im-sum-C-1-grd_1222_5_4.tgf.pl,MSE23-uw,227.7,228.0,226,1.0,10
ecdf-1,MaxSATQueriesinInterpretableClassifiers-twitter_train_2_CNF_4_1,MSE23-uw,1688.5,1688.5,1675,1.0,10
ecdf-1,min-fill-MinFill_R4_miles500,MSE23-uw,1097.6,1108.5,934,1.0,10
ecdf-1,inconsistency-measurement-im-sum-B-3-stb_327_100.tgf.pl,MSE23-uw,60.8,60.5,59,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-B-3-stb_457_193.tgf.pl,MSE23-uw,86.0,86.0,84,1.0,10
ecdf-1,optic-gen_mult_5_5_991,MSE23-uw,275.2,276.0,272,1.0,10
ecdf-1,inconsistency-measurement-im-hit-C-1-grd_3018_3_7.tgf.pl,MSE23-uw,553.9,554.0,553,1.0,10
ecdf-1,MaxSATQueriesinInterpretableClassifiers-twitter_train_9_CNF_1_1,MSE23-uw,1852.2,1850.5,1841,1.0,10
ecdf-1,aes-sbox_8,MSE23-uw,443.0,444.0,436,1.0,10
ecdf-1,planning-bnn-cellda_y_10,MSE23-uw,,,,0.0,10
ecdf-1,inconsistency-measurement-im-forgetting-B-3-stb_428_430.tgf.pl,MSE23-uw,78.5,78.5,78,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000385,MSE23-uw,38.9,39.0,38,1.0,10
ecdf-1,ramsey-ram_k3_n14.ra0,MSE23-uw,21.0,21.0,21,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_pret60_25,MSE23-uw,15.1,15.0,14,1.0,10
ecdf-1,program-disambiguation-Q22_YESNO_1,MSE23-uw,,,,0.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_grid4d_3,MSE23-uw,11.7,12.0,11,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-C-1-grd_5178_1_1.tgf.pl,MSE23-uw,1082.6,1083.0,1077,1.0,10
ecdf-1,railway-transport-we,MSE23-uw,,,,0.0,10
ecdf-1,optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_6,MSE23-uw,40.0,40.5,34,1.0,10
ecdf-1,pseudoBoolean-normalized-par32-5.opb.msat,MSE23-uw,,,,0.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000157,MSE23-uw,58.3,58.0,57,1.0,10
ecdf-1,xai-mindset2-postoperative-patient-data,MSE23-uw,74.6,74.0,72,1.0,10
ecdf-1,min-fill-MinFill_R0_mulsol.i.3,MSE23-uw,392.1,398.5,332,1.0,10
ecdf-1,xai-mindset2-bnn-last-layer-f10,MSE23-uw,,,,0.0,10
ecdf-1,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,169.0,158.0,96,1.0,10
ecdf-1,planning-bnn-navigation_5x5_9,MSE23-uw,,,,0.0,10
ecdf-1,optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,7.2,7.0,6,1.0,10
ecdf-1,planning-bnn-sysadmin_5_3,MSE23-uw,,,,0.0,10
ecdf-1,xai-mindset2-cleve,MSE23-uw,242.7,242.0,237,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_par8-1-c,MSE23-uw,23.7,23.0,21,1.0,10
ecdf-1,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,126.5,126.0,125,1.0,10
ecdf-1,program-disambiguation-Q45_YESNO_1,MSE23-uw,,,,0.0,10
ecdf-1,optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,189.0,189.0,189,1.0,10
ecdf-1,inconsistency-measurement-im-hit-A-1-grd_1790_4_8.tgf.pl,MSE23-uw,323.0,323.0,321,1.0,10
ecdf-1,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,64.1,63.5,62,1.0,10
ecdf-1,min-fill-MinFill_R3_miles1000,MSE23-uw,2510.7,2545.5,2155,1.0,10
ecdf-1,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,613.0,574.0,574,1.0,10
ecdf-1,inconsistency-measurement-im-forgetting-T-2-grd_4383_1_10.tgf.pl,MSE23-uw,810.3,810.5,805,1.0,10
ecdf-1,judgment-aggregation-ja-maxham-preflib-00049-00000512,MSE23-uw,59.5,60.0,58,1.0,10
ecdf-1,decision-tree-car-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,152.0,152.0,152,1.0,10
ecdf-1,gen-hyper-tw-GenHyperTW_dubois29,MSE23-uw,12.8,13.0,12,1.0,10
ecdf-1,inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl,MSE23-uw,546.7,547.0,544,1.0,10
ecdf-1,scheduling-cnf_10,MSE23-uw,150.7,151.5,137,1.0,10
ecdf-1,inconsistency-measurement-im-hit-A-2-grd_1948_5_1.tgf.pl,MSE23-uw,355.1,355.0,354,1.0,10
ecdf-1,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,174.8,184.0,116,1.0,10
ecdf-1,scheduling-cnf_12,MSE23-uw,135.6,137.0,128,1.0,10
ecdf-1,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,660.4,625.0,574,1.0,10
ecdf-1,setcover-sts-data.243,MSE23-uw,198.0,198.0,198,1.0,10
ecdf-1,aes-mul_8_9,MSE23-uw,43.5,43.5,43,1.0,10
ecdf-1,optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,78.7,78.5,76,1.0,10
ecdf-1,decision-tree-breast-cancer-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,32.9,32.5,31,1.0,10
ecdf-1,inconsistency-measurement-im-sum-B-3-stb_696_368.tgf.pl,MSE23-uw,110.2,110.0,108,1.0,10
ecdf-4,mbd-b14_C-mbd14-0277,MSE23-uw,44.7,45.0,43,1.0,10
ecdf-4,ramsey-ram_k4_n20.ra0,MSE23-uw,24.0,24.0,24,1.0,10
ecdf-4,judgment-aggregation-ja-maxham-preflib-00049-00000253,MSE23-uw,47.2,47.0,47,1.0,10
ecdf-4,decision-tree-breast-cancer-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,36.4,36.0,35,1.0,10
ecdf-4,logic-synthesis-normalized-test4.pi.opb.msat,MSE23-uw,118.5,119.0,117,1.0,10
ecdf-4,min-fill-MinFill_R0_queen8_12,MSE23-uw,2542.5,2543.0,2496,1.0,10
ecdf-4,treewidth-computation-TWComp_eil51.tsp_N51,MSE23-uw,13.1,13.0,12,1.0,10
ecdf-4,railway-transport-pesp_18Min,MSE23-uw,396.1,395.5,364,1.0,10
ecdf-4,inconsistency-measurement-im-forgetting-A-2-WS_300_16_70_30.tgf.pl,MSE23-uw,58.4,58.5,55,1.0,10
ecdf-4,inconsistency-measurement-im-sum-B-3-stb_339_393.tgf.pl,MSE23-uw,78.1,78.0,76,1.0,10
ecdf-4,scheduling-cnf_small,MSE23-uw,38.5,38.0,35,1.0,10
ecdf-4,optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_2,MSE23-uw,87.0,87.0,87,1.0,10
ecdf-4,planning-bnn-cellda_x_10,MSE23-uw,,,,0.0,10
ecdf-4,setcover-sts-data.135,MSE23-uw,103.0,103.0,103,1.0,10
ecdf-4,min-fill-MinFill_R1_games120,MSE23-uw,2277.1,2279.5,2164,1.0,10
ecdf-4,inconsistency-measurement-im-forgetting-B-2-stb_625_161.tgf.pl,MSE23-uw,122.3,123.0,120,1.0,10
ecdf-4,planning-bnn-navigation_5x5_8,MSE23-uw,,,,0.0,10
ecdf-4,railway-transport-pesp_5min,MSE23-uw,81.0,81.0,78,1.0,10
ecdf-4,judgment-aggregation-ja-slater-preflib-00049-00000405,MSE23-uw,278.0,278.0,278,1.0,10
ecdf-4,inconsistency-measurement-im-hit-B-3-stb_390_450.tgf.pl,MSE23-uw,47.3,47.0,46,1.0,10
ecdf-4,gen-hyper-tw-GenHyperTW_b01,MSE23-uw,9.9,10.0,9,1.0,10
ecdf-4,min-fill-MinFill_R0_myciel5,MSE23-uw,196.6,196.5,196,1.0,10
ecdf-4,reversi-rev66-26,MSE23-uw,,,,0.0,10
ecdf-4,planning-bnn-sysadmin_5_4,MSE23-uw,,,,0.0,10
ecdf-4,inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl,MSE23-uw,56.8,57.0,55,1.0,10
ecdf-4,judgment-aggregation-ja-maxham-preflib-00049-00000540,MSE23-uw,51.1,51.0,50,1.0,10
ecdf-4,atcoss-atcoss_mesat_15,MSE23-uw,,,,0.0,10
ecdf-4,reversi-rev66-16,MSE23-uw,,,,0.0,10
ecdf-4,fault-diagnosis-s38584_nan_explicit_9_0,MSE23-uw,222.2,222.5,220,1.0,10
ecdf-4,gen-hyper-tw-GenHyperTW_s208,MSE23-uw,36.3,38.0,33,1.0,10
ecdf-4,aes-mul_8_13,MSE23-uw,66.8,67.0,64,1.0,10
ecdf-4,planning-bnn-sysadmin_4_3,MSE23-uw,,,,0.0,10
ecdf-4,decision-tree-australian-credit-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,73.0,73.0,73,1.0,10
ecdf-4,xai-mindset2-bupa,MSE23-uw,,,,0.0,10
